<expr>,ct.count,
/INDS/NYC/FISCHE7365,56696,
/VX/DEN2/FOURSE6420,56696,
/INDS/DC3/KHP4078350,56619,
/DD/CH/MADORA8724,56609,
/INDS/BOULD/CENITZ0910,56608,
/INDS/PAL/WONDER3386,56601,
/INDS/COL2/SHORTN7565,56522,
/CARR/DIA/AGILIK0271,56506,
/TISH/300/NEXTRO5358,56472,
/TISH/CS/BLUERA9807,56414,
/HINE/HOU2/OPENST8510,56390,
/KILN/PC/DOUGAN3341,56369,
/CARR/ER/PETERB4165,56361,
/INDS/DIV/HUMANC3652,56319,
/INDS/TEM/TOBIEG1820,56293,
/SER/MEM/PLATIN0758,56281,
/INDS/PLA/CONVER0560,56259,
/INDS/DART/LINKLO5239,56233,
/INDS/CLAY/THEBOL0397,56213,
/LAU/MD1/LAUNCH0715,56163,
/INDS/6060/FORGEA9186,56091,
/INDS/MAN/TENURE2376,56040,
/INDS/SAN/RISKSM3476,55962,
/INDS/PORT2/INDUST2390,55957,
/CARR/SFL/JTWIMS7341,55930,
/INDS/BK/MCNULT2240,55888,
/INDS/PIT2/PREAMB9551,55884,
/INDS/HUD/VOLTER5592,55843,
/JLL/CRYS/GROVES8736,55779,
/INDS/LA1/ENTROP4092,55776,
/INDS/RAL2/VISION7136,55736,
/INDS/NYC6/FUNDFO0903,55717,
/ADVAN/CC/USENGL4495,55703,
/INDS/135/GREYMA0873,55670,
/FUSE/PRO/PROSPE6625,55597,
/INDS/HUD/VIVAXB2618,55501,
/INDS/DART/BRIGHT6817,55425,
/INDS/JC/GRANDS0087,55392,
/INDS/STP/BELPOI2546,55356,
/VX/DEN/RENOVO5072,55338,
/CC/PLA/DPCONS8823,55306,
/INDS/DC/ENGAGI8591,55299,
/INDS/DART/CRUOFT9377,55286,
/INDS/DART/VISUAL3705,55239,
/INDS/PAS2/SIUCON3139,55219,
/INDS/PHI/MIDWOO8857,55144,
/INDS/LA3/BLACKG9297,55060,
/LAU/DC2/JUPITE9599,55028,
/INDS/PHI/LOUNGE9198,54989,
/INDS/DIV/UVADIS7025,54876,
/INDS/135/GREENT0165,54814,
/JLL/CHI/MARCEL5159,54777,
/INDS/GLEN/LAWOFF2281,54760,
/EXEC/HIP/PEGGPE4224,54676,
/INDS/LA3/CIBUS35810,54666,
/INDS/WM/FOODIN5520,54634,
/INDS/PAS2/EDDIES2963,54617,
/INDS/COL2/DOEAND3671,54611,
/INDS/CHAR/ROUNDT8633,54598,
/INDS/1PP/MURALR4997,54595,
/EXEC/HIP/CAIDES1728,54444,
/CARR/MAM/SCARSD8097,54409,
/SER/MAR/CHAINA2138,54407,
/INDS/1722/BONJOU6402,54392,
/INDS/CH/REDREE2466,54319,
/EXEC/HIP/JERRYM5961,54234,
/SYW/HQ/BURAKO9372,54208,
/PREM/IRV/GEORGE2829,54186,
/SCC/350/ALEXAN4807,54174,
/TISH/333/AIMI925630,54135,
/INDS/BET/HEIHOT4557,54122,
/FOUR/LAND/PIERSO1829,54100,
/INDS/TOR/MINERV1582,54088,
/INDS/BOST4/ROCHEF0036,54022,
/INDS/323/CONSTE9137,54017,
/CARR/1455/GATEWO5670,53987,
/INDS/PAS/ALIGNM3029,53981,
/VX/DEN/FORTIF1803,53940,
/INDS/NYC5/CRESTA5949,53887,
/SER/RID/KATZMA1988,53863,
/INDS/COL2/THEBLU1273,53841,
/CARR/WIS/THELAW0107,53829,
/SER/KAN/MICHAE9092,53792,
/INDS/ARL2/TEKMET7762,53733,
/FUSE/AUS/UNSUPE1524,53716,
/UNI/BUF/UNILAN9995,53574,
/INDS/2311/MANAGE2502,53529,
/INDS/NYC/ADQUIC6559,53519,
/PREM/IRV/BOOZDN7182,53479,
/INDS/BOULD/VALID87743,53471,
/VX/SA/BANKOF7448,53470,
/INDS/TEM/SHIVEH8610,53406,
/INDS/GLEN/GRANIT9907,53405,
/HUGO/KEAR/BETHDI1459,53304,
/INDS/LA3/ZARGAR1789,53247,
/INDS/DC/GRUBHU6407,53204,
/INDS/PIT2/NISCHA9835,53186,
/INDS/PHI3/LOUNGE2484,53138,
/CARR/TYS/THEMAJ3666,53132,
/INDS/NYC8/NOMONO9730,53100,
/INDS/CHAR/GORGIA1251,53092,
/INDS/SAN2/INCREA0896,53064,
/INDS/BOST/BEACON2557,53035,
/INDS/WC/MEV6781375,52930,
/INDS/JC/BEAUTI7013,52918,
/CARR/ER/JANEMC6561,52914,
/SER/CLA/SNELLI9960,52896,
/SER/DEN2/JOHNLE8077,52894,
/HINE/HOU2/MOXY690329,52823,
/INDS/STP/BENEFI0091,52809,
/INDS/DFM/KRESTO3588,52794,
/INDS/NYC5/KEVINB2771,52746,
/INDS/SEA2/INDUST1398,52724,
/INDS/6060/PAEDAE3963,52720,
/INDS/1801/PALADI9207,52714,
/SER/MEM/LOUNGE0956,52657,
/HINE/HOU2/EARTHJ5418,52640,
/INDS/GLEN/JOSTLE2908,52599,
/INDS/TOR/RIWI109428,52592,
/INDS/DART/THEHUM4695,52581,
/INDS/909/PINCHM8871,52497,
/INDS/JC/UNITED6427,52486,
/TISH/CHI/MGGINV0952,52442,
/TISH/1230/NOVAGR1618,52357,
/INDS/HY/NA18689098,52301,
/INDS/PLA/G6CONS9419,52301,
/INDS/LA5/EVERLE7411,52222,
/INDS/GLEN/READIN0876,52220,
/INDS/PHI2/QUADPH6256,52187,
/INDS/233/MANAGE0967,52159,
/INDS/STP/LHSIGN0951,52159,
/INDS/SFL/KLDLLP8686,52117,
/INDS/NYC6/QUADST7596,52077,
/INDS/SEA/CATHER1543,52017,
/INDS/PHI2/HILLTO6217,51956,
/JLL/CHI/HEALTH3820,51952,
/INDS/909/MOUNTA6855,51942,
/INDS/NYC5/FISCHE8257,51860,
/INDS/CARM/ADOPTI9912,51828,
/INDS/CARM/OZWELL7679,51820,
/CARR/ER/NATION7667,51790,
/INDS/BK2/COROIC7612,51785,
/INDS/LA3/EVERCH6680,51775,
/INDS/JC/SENTIN1258,51769,
/INDS/ABER/TOOGOO6229,51760,
/INDS/DED/LOSONS5325,51671,
/SER/ROCH/DAQUAN1931,51670,
/INDS/GLEN/SCHECH4694,51669,
/INDS/PORT2/NICOLE9305,51650,
/INDS/BET/ROCKCR3134,51595,
/INDS/DFM/ARCADI9444,51527,
/INDS/GLEN/ADMIRA8063,51482,
/LAU/MD2/JASTRU5781,51481,
/INDS/WC/THOREQ8394,51472,
/INDS/LAS/REGALR5298,51471,
/YO/CH/NEWSOU0769,51421,
/INDS/HY/REPERT3039,51408,
/INDS/DC3/SALKST4964,51311,
/INDS/LA3/PRESSB3565,51238,
/CARR/MAM/FRANKF3214,51167,
/SER/ATL/BSGCAP7528,51111,
/HUGO/KEAR/BEQUES9755,51040,
/TISH/333/CNAUGH0309,51013,
/COVE/AL/REDMON1355,51010,
/TISH/BOS/ENERGE2093,50994,
/SER/KAN/FWI4814328,50986,
/INDS/2033/FREDDI1250,50971,
/INDS/6060/CARGOM9304,50942,
/INDS/TEM/WHALEE8256,50916,
/INDS/BK/JENNIE7190,50882,
/HUGO/KEAR/AMERIC9236,50854,
/INDS/FSQ/CURRIE7799,50742,
/INDS/DC4/UNUSUA5734,50644,
/CARR/1455/AVS6328091,50588,
/CARR/1455/COLONI8755,50577,
/INDS/909/DISTRI7283,50549,
/FOUR/LAND/NATION9291,50542,
/INDS/ROSE/HEALTH6490,50538,
/INDS/HY/GRAMER6586,50462,
/CC/NCE/A3TAMA5757,50444,
/CC/NCE/KROBEL9405,50435,
/FOUR/LAND/VASQUE3622,50429,
/EXEC/HIP/ATSUMI4673,50396,
/INDS/LA5/GIANTP1721,50394,
/INDS/BK/DUNECO9649,50298,
/HINE/HOU/ODINHE0235,50269,
/INDS/6060/APPLYD0869,50230,
/INDS/DFM/STATER2138,50193,
/INDS/909/SOLOCU7075,50176,
/VX/DEN2/CALREF9616,50155,
/INDS/6060/CALIFO6805,50114,
/CARR/3033/ARCTOS5325,50085,
/INDS/2033/RICHRE0456,50073,
/INDS/SH/POPULA2187,50055,
/INDS/TEM/HARDIN2681,50033,
/INDS/1801/WESTSI9072,49952,
/INDS/TOR/INDUST0572,49951,
/FOUR/LAND/NORTHS8032,49925,
/TISH/VAR/SQSTRA7808,49920,
/INDS/AUS3/MANAGE0868,49919,
/INDS/KC/TRIPPU5775,49872,
/INDS/GLEN/VIPITI9335,49856,
/INDS/DIV/USAHOI0421,49790,
/INDS/COL2/MIDNIG2164,49782,
/INDS/HY/GROUND2431,49764,
/INDS/DIV/CARALL1059,49742,
/INDS/PAS2/AVANAC0259,49716,
/SER/ATL3/DIWANL5377,49645,
/LAU/MD2/HBSSOL9192,49635,
/INDS/LAS/CHICAG1165,49543,
/DD/ML/ARCADI0987,49527,
/INDS/CHAR/AMERIP8221,49510,
/SER/DEN2/LOUNGE9727,49478,
/INDS/DC2/STRIVE1636,49466,
/INDS/WC/SIDEQU7024,49405,
/MAY/WAU/WEBSOL6533,49401,
/INDS/NPB/CHRIST9788,49389,
/INDS/PIT2/MOBILI9911,49381,
/INDS/1411/CUTWAT7196,49374,
/CARR/300/FEINDE7527,49349,
/CC/FW/SUREFY9221,49324,
/VX/ARL/SCHLEI5667,49287,
/INDS/PAS/HEREAN6311,49213,
/INDS/135/INDUST6834,49186,
/INDS/CH/WISETE1055,49182,
/INDS/135/ARABIA5164,49166,
/INDS/CHAR/SPORTI5750,49162,
/INDS/PAS2/BENTAY8055,49161,
/INDS/WC/VETSMO2042,49154,
/INDS/NYC8/OPP6869897,49148,
/INDS/DIV/PLUSPO3429,49031,
/INDS/BOST/JSTREE2975,48915,
/TISH/1230/NATION4380,48797,
/INDS/TOR/NEWTOP6049,48796,
/OLI/CAR/MARQUI3227,48778,
/SER/ATL/KRUECK0383,48774,
/TISH/42/THEPRO6212,48690,
/INDS/STP/TOTAMD8786,48664,
/INDS/909/LETSRO4863,48596,
/INDS/WM/LEDGER3439,48560,
/JLL/RES/FINCHC9561,48545,
/JLL/SEA/LAMBCH0566,48460,
/INDS/SAN/SPITFI1289,48456,
/INDS/BET/ROCKCR4573,48406,
/MC/HOU/THEOSC8465,48361,
/TISH/BEV/ARDYZA4055,48360,
/INDS/PLA/REYNOL6236,48311,
/INDS/LA3/HIDONI3237,48291,
/PREM/IRV/LAWOFF7973,48259,
/SER/KAN/MAXWEL8613,48235,
/VX/SA/MANAGE3956,48221,
/EXEC/HIP/FANTAS0415,48172,
/INDS/NPB/STRYKE9459,48129,
/INDS/TEM/GEN4DE8343,48063,
/INDS/CM/LOUNGE7912,47993,
/INDS/PHI3/JASONX8587,47988,
/VX/DEN/DOMENI9986,47967,
/VX/DEN2/SWEETL6524,47931,
/INDS/DC2/CARTA86083,47914,
/INDS/SLC2/LANCER7636,47898,
/INDS/PHX2/MCBRID9558,47895,
/MILL/BOS/TOASTP7907,47889,
/CARR/TYS/DIMURO9818,47830,
/SER/WSP/POWR247762,47828,
/INDS/PAS2/DOMINI0750,47818,
/INDS/BOULD/TELSTR0056,47813,
/INDS/PLA/LOYALL5841,47740,
/INDS/BK2/PHENOM5504,47712,
/FUSE/HOU/BOSSGE1399,47687,
/INDS/CHI3/MSESOL5763,47584,
/TISH/1230/LUMINA2986,47548,
/INDS/ARL/CORDIA8926,47532,
/VX/DEN2/ZAXIS78439,47442,
/INDS/DC2/CONNEX8783,47294,
/TISH/WIL/GUESTW3244,47286,
/INDS/DC3/PINIGR5792,47183,
/INDS/DC9/DANIEL8468,47099,
/INDS/FSQ/BIOCAT1439,47044,
/UNI/BUF/BEACON1491,47043,
/SER/CLA/HOMEIN6501,47039,
/INDS/FSQ/STRING3854,47009,
/INDS/CARM/CURIOU9716,46978,
/DCW/RON/MANAGE6892,46952,
/INDS/BK2/NEPTYN0440,46902,
/INDS/PLA/MACADA1135,46899,
/VX/ARL/TRISTA2606,46885,
/BLEND/NYC/THEIMP3677,46881,
/INDS/IRV2/THEDES0401,46869,
/INDS/AUS/COSELL5428,46852,
/INDS/2033/CHRONO6880,46832,
/DD/ML/ALPINE5211,46771,
/INDS/CHI3/AWONDE0553,46740,
/OLI/CAR/LOUNGE0165,46731,
/INDS/WC/RUCHIR7823,46725,
/LV/CG/MIRAND5027,46712,
/INDS/WM/UPCPOW3938,46682,
/INDS/DC3/RETRIU6883,46604,
/INDS/TOR/PROJEC7822,46586,
/CARR/1455/CARDIN5249,46583,
/INDS/BOST4/CONCIE6949,46578,
/INDS/BLS/CHANGS6969,46528,
/INDS/PAL/NETKIL8260,46507,
/INDS/PHX2/BRIDGE6430,46497,
/TISH/VAR/KAMARI1947,46496,
/TISH/BEV/FANLYN8632,46437,
/MAY/WAU/HSACOM7019,46383,
/TISH/AQWA/COLLIE8444,46348,
/INDS/PHX2/LAPOUR3055,46316,
/INDS/BET2/INDUST6532,46294,
/CARR/EMB/CHURCH6063,46269,
/TW/VB/JRLAWP4792,46198,
/SYW/HQ/FIDELI9030,46192,
/CARR/300/MASONC2172,46125,
/INDS/BK2/FETRAD7780,46113,
/INDS/NYC7/CLUEPO9908,46045,
/INDS/LA3/S2BN701524,46043,
/OLI/CAR/STRYKE8805,46030,
/INDS/PAS2/CNM8266486,46016,
/SER/WSP/DARONR9424,46004,
/EXEC/HIP/SOLARK3165,45977,
/INDS/PAS/TIMBER5421,45951,
/CC/DAL/RSCOMM9995,45950,
/TISH/42/STEVEN1098,45944,
/INDS/BLS/NOONEL0877,45904,
/INDS/SAN2/3QILAB7437,45899,
/INDS/NYC7/VESTAH4824,45897,
/INDS/STP/DEDICA9929,45862,
/JLL/15/THETHO2767,45849,
/INDS/SAN2/STELL39379,45844,
/INDS/BOULD/FEHRPE3255,45821,
/INDS/PAS2/PARKPL0102,45787,
/HUGO/KEAR/CHRIMA3934,45774,
/LAU/CP/ROOPAN7018,45771,
/INDS/IRV/GGGKIN1732,45742,
/LAU/MD1/HRPOLI2261,45683,
/INDS/SFL/ALLIAN9226,45672,
/CARR/LIB/NATION6164,45638,
/INDS/PAL/280EAR2178,45617,
/CARR/IND/GUESTW5920,45566,
/INDS/LAS/LOUNGE3086,45531,
/INDS/ARL2/29THST5095,45530,
/INDS/KC/ZLMANA3322,45522,
/INDS/PAS2/BMFHYD2402,45522,
/INDS/WC/CONFID0570,45483,
/INDS/DC/YARDLI6339,45470,
/INDS/PAS2/NEXTWA2887,45446,
/INDS/LA3/CR41972076,45411,
/JLL/RES/PEERIS7031,45403,
/INDS/MAN/DIMENS1705,45396,
/INDS/BOST4/CAPITO2391,45377,
/TISH/1230/802DOT6888,45322,
/INDS/SAN2/GRIDST0336,45298,
/CARR/300/ELEKTA5644,45278,
/CC/NCE/SOULFU6480,45256,
/INDS/ARL/CYRUSV5020,45237,
/TISH/42/QUINNC3998,45223,
/INDS/DART/WINTHR0518,45219,
/INDS/NYC6/TANENB1517,45181,
/INDS/ABER/COCENT1365,45168,
/TISH/300/TRIGON3104,45166,
/INDS/TYS/ASSOCI0186,45165,
/INDS/PHI/MANAGE3464,45145,
/INDS/AUS2/MISSIO0557,45124,
/MC/HOU/HOTDES2632,45107,
/INDS/ARL2/GENESY0158,45096,
/MAY/WAU/DATASS2043,45048,
/UNI/BUF/WALSHL7428,45043,
/INDS/PLA/RUNGEN6143,45022,
/COVE/AL/GUESTW5269,44972,
/INDS/SAN/GPSCAP9979,44969,
/INDS/PHI2/CARABA6576,44865,
/FOUR/LAND/RUPARA1210,44835,
/INDS/MAN/LOUNGE5693,44826,
/INDS/SAN2/DEUTSC5619,44823,
/INDS/PAS/LOUNGE5896,44792,
/CC/NCE/NTNETW7456,44782,
/JLL/CRYS/CYBERS3931,44776,
/JLL/SEA/MRGTEC6958,44714,
/INDS/WM/FARMJO3924,44704,
/INDS/NYC8/PRECIS1879,44581,
/INDS/BOST4/HAVERL9974,44557,
/INDS/HOU2/SOUTHH8345,44555,
/PREM/IRV/SIMPLE8512,44520,
/INDS/GLEN/AUGUST9734,44516,
/INDS/WC/JULIAR3325,44471,
/HUGO/KEAR/BHSCON1798,44409,
/INDS/AUS2/CHILDR1345,44343,
/HUGO/KEAR/WESLEY9952,44317,
/INDS/ARL/FORTRE4234,44312,
/VX/OAK/INTELI4824,44303,
/HINE/HOU2/TORCHU9962,44257,
/INDS/PHX2/ENDEAV6756,44242,
/JLL/RES/BEYOND3509,44183,
/INDS/MIN1/MANAGE8773,44131,
/TW/VB/TIDEWA6069,44104,
/INDS/CM/RESILI6269,44083,
/INDS/BEL/NEWLOU9517,44078,
/INDS/PHI2/INHOME2018,44029,
/INDS/FSQ/ARIZON6563,44024,
/INDS/RAL2/RAVIE46014,43991,
/VX/OAK/SILVON0576,43889,
/INDS/PAS2/UPLIFT8577,43884,
/VX/OAK/LUKAGE3476,43882,
/INDS/ABER/CIDIGI8637,43871,
/INDS/GLEN/GLENDA5529,43867,
/INDS/DIV/WEEKOF0031,43841,
/INDS/CHAR/GARRET8004,43811,
/INDS/MIN1/01NETW5386,43800,
/LAU/MD1/PARABC6141,43746,
/CARR/LIB/ENTERP3066,43742,
/INDS/NYC8/TELESK3269,43727,
/CARR/300/THESTA6218,43723,
/INDS/IRV/ZEROTI8295,43674,
/INDS/GLEN/DIRTRO9591,43662,
/INDS/PLA/NEWMAR8041,43606,
/FUSE/HOU/NEXANS6052,43605,
/CARR/ER/DENNIS9390,43592,
/INDS/NPB/PROTEK8646,43582,
/INDS/CHAR/COHAB75323,43519,
/INDS/BK/PACHAM5002,43505,
/TISH/300/STUDIO0141,43475,
/INDS/1411/ROUTIN2724,43470,
/INDS/BK/UPSTAR3125,43467,
/INDS/PORT2/HERETO9902,43444,
/INDS/ARL2/MADISO8727,43419,
/INDS/RAL2/CHRISM5889,43409,
/INDS/NPB/BOATIM2441,43367,
/INDS/COL2/ECOSYS3641,43285,
/INDS/CARM/RAMSLA9716,43267,
/YO/CH/CAROLI4984,43214,
/CC/NCE/DEMARC5819,43192,
/INDS/AUS2/SASINT1441,43180,
/INDS/DED/NATION4112,43179,
/TISH/VAR/NOMADD2521,43175,
/INDS/CM/GRATIT6318,43150,
/TISH/CON/KANGUS2886,43128,
/INDS/TOR/ALTAPL5254,43007,
/CC/PLA/RAVIVE3517,42953,
/CC/FW/PLANET4366,42943,
/SER/ATL/RETRO87062,42922,
/VX/BETH/WAMBI23411,42821,
/INDS/LA5/HARRIS1647,42810,
/INDS/NPB/AFFINI1474,42773,
/INDS/LA5/PORSCH3640,42743,
/CARR/745/LONGBO9026,42724,
/INDS/PIT2/USASTA9985,42712,
/CARR/WIS/WESTCR3146,42688,
/INDS/TYS/SOARCO5231,42656,
/INDS/1PP/KLDLLP5413,42637,
/INDS/BOULD/GROUND3826,42630,
/INDS/WM/SITELO9400,42548,
/HINE/HOU/HINESW3755,42522,
/INDS/PIT2/LOUNGE9994,42517,
/UNI/BUF/SYSARR6831,42467,
/ES/SM/BUILDI8111,42427,
/INDS/FSQ/CROSSC6257,42335,
/INDS/SAN2/CUTLIN2657,42163,
/INDS/NYC7/PEBBLE4690,42153,
/INDS/GLEN/BLUEGR4817,42152,
/INDS/PAS2/CHARLE4771,42113,
/FUSE/PRO/ARGUSC2060,42003,
/CARR/DIA/PENNRO6287,41990,
/FUSE/HOU/UNITED8205,41958,
/HINE/HOU2/SIAPAR3675,41934,
/FUSE/PRO/INNOVA6472,41859,
/INDS/MAN/ELEMEN0188,41770,
/INDS/PLA/NEXTGE5038,41736,
/CARR/3033/THELOC1391,41734,
/INDS/IRV2/SEIDLE7224,41713,
/INDS/ARL2/SCGCAP8171,41691,
/INDS/PAS2/JTS1219153,41636,
/CARR/ELW/STARFI9719,41604,
/CARR/TYS/ARTEMI6905,41575,
/INDS/1722/ZELLER7107,41501,
/SER/CLA/IRONGA6256,41454,
/INDS/PLA/SCALAR3574,41447,
/MAY/WAU/WALTER2916,41444,
/INDS/BEL/INDUST0173,41409,
/INDS/GLEN/DAGMEL8201,41376,
/TISH/1230/WHITEH1689,41352,
/INDS/GLEN/SOLARI4560,41345,
/INDS/6060/WISECO6879,41318,
/CARR/KST/EMPIRE0041,41314,
/INDS/MAN/JSTREE0105,41312,
/INDS/GLEN/SHARKD2345,41297,
/INDS/NPB/ALEKSA5683,41291,
/INDS/COL2/MATTHE9022,41276,
/LAU/DC1/PROCUR4590,41239,
/INDS/DART/SALVAT3288,41163,
/CARR/745/LAWOFF7767,41130,
/SYW/HQ/POLLYI5349,41108,
/MC/HOU/JOHORA0263,41066,
/INDS/STP/RUTLAN6703,41057,
/INDS/DART/OFPLAC0259,41044,
/VX/OAK/THEZIP9691,41030,
/INDS/6060/STANDA5216,41017,
/OLI/CAR/SYNOPI8870,40987,
/INDS/PHX2/URBANL8178,40843,
/FUSE/PRO/THEEST3748,40834,
/DD/ML/EDPREN8279,40829,
/VX/DEN2/FOURPO7085,40813,
/SER/MCK/HARBOR2045,40798,
/INDS/BEL/HELIOS8631,40797,
/INDS/NYC7/RUBYJE8103,40789,
/INDS/TOR/KORAMO8198,40776,
/INDS/PHX2/INVISI2401,40712,
/EXEC/HIP/RENECO9115,40668,
/INDS/COL2/KAPPAE6513,40619,
/INDS/PIT2/ELITEO5474,40521,
/INDS/CM/KWALL09761,40436,
/INDS/LAS/PAWLIK7279,40368,
/CARR/4800/LIDOAD9778,40313,
/CARR/4800/SOUTHE6399,40258,
/CARR/KST/KARCES9663,40258,
/INDS/NYC4/POPULA3890,40253,
/DD/WB/AVALT94285,40237,
/INDS/ARL/ISSTD30116,40233,
/DCW/GT/INSURA5224,40230,
/INDS/BET/RUBICO3121,40225,
/INDS/DC7/NEWWOR6631,40224,
/VX/OAK/FORTIT3931,40165,
/INDS/WM/TABOOL2233,40144,
/INDS/135/VANTAG3760,40102,
/INDS/TOR/SHIFTE1012,40069,
/INDS/FSQ/YOURJU1301,40061,
/CARR/300/MARCUS2136,40011,
/INDS/NYC4/MANAGE0411,39990,
/INDS/TOR/WORKER5081,39930,
/INDS/SH/MURNIC2263,39923,
/INDS/WM/REVENU5870,39887,
/JLL/CRYS/MANAGE9878,39875,
/INDS/DART/LINDAU2493,39854,
/INDS/CARM/DRIVER7869,39853,
/INDS/6060/LINDSE9843,39851,
/TISH/1230/GREENP0849,39834,
/INDS/WM/NORTHR9360,39830,
/CARR/1455/RICHAR6264,39802,
/TISH/333/LAUNCH1723,39774,
/INDS/CARM/WCPVEN9128,39771,
/VX/SA/TORORO7055,39724,
/SER/BUF2/THEGIS7556,39705,
/INDS/BOST/GIPART2073,39702,
/SER/MCK/ELECTR7849,39692,
/INDS/CM/PQMINC9759,39678,
/JLL/CHES/GENSER3859,39678,
/INDS/NYC3/SYNERG5004,39673,
/INDS/NYC8/TERAGO8325,39670,
/COVE/AL/TOWERS3200,39605,
/INDS/NYC4/CROSSW8802,39603,
/INDS/SD/ABESTI5086,39602,
/INDS/CH/CAREYM0635,39594,
/INDS/TOR/BELUXU3669,39571,
/INDS/PAS2/SOAPSO6798,39567,
/VX/DEN2/VIALTO0058,39520,
/INDS/PAL/PMD8253110,39517,
/NYCOS/AA/COMPUW6519,39510,
/INDS/NYC8/MANTRA2162,39505,
/INDS/PHX/WYNDCO7820,39496,
/INDS/1411/MALALA0623,39466,
/SER/ATL/BROOKF0748,39397,
/INDS/BET2/HORVAT8394,39320,
/INDS/LAS/RYTECH1603,39303,
/INDS/TOR/THEHEA4104,39258,
/INDS/1411/ASCEND0704,39255,
/INDS/KC/AIMDEN1971,39236,
/INDS/6060/BLUEST5366,39233,
/INDS/NPB/COLUMN7009,39181,
/CARR/ER/SLBSEC3165,39150,
/INDS/CAM/NLVC111748,39137,
/INDS/BOST4/BLUECO4973,39126,
/SER/MAD/TIAA400766,39117,
/INDS/NPB/SOCALT3000,39116,
/INDS/323/IDEALP1836,39050,
/TISH/VAR/ECHO3D5702,39043,
/INDS/FSQ/MODERN4036,39012,
/INDS/WC/TBDXIN5208,38993,
/FUSE/HOU/CFGILL9456,38975,
/PREM/IRV/INTERR8635,38969,
/INDS/PHX2/MILLEN8551,38877,
/INDS/TYS/SCATR40411,38875,
/INDS/DIV/CHEMST3425,38839,
/EXEC/HIP/RADOMP3378,38805,
/INDS/LA3/MANCIN5746,38783,
/INDS/BK2/LUMILI5875,38778,
/EXEC/HIP/ROSAMR3435,38748,
/SER/DEN2/RANGEW8752,38711,
/CARR/1050/ALLEGI9841,38706,
/INDS/SLC2/GENENT6902,38692,
/INDS/909/HRAPAR1502,38669,
/TISH/BOS/CONVER4508,38635,
/JLL/15/LAUREL2867,38619,
/UNI/BUF/GLYSWN0011,38604,
/INDS/233/MCIUSA8670,38561,
/INDS/BK2/MANUFA3789,38557,
/INDS/909/EVERTA6731,38545,
/INDS/POR/ORPSC77349,38538,
/INDS/HOU2/BEAZLE5738,38536,
/INDS/PHI/STRATE6092,38425,
/INDS/1PP/LISSTE1024,38413,
/INDS/PHI/PHILAD4110,38412,
/INDS/PORT2/SYMMET0124,38395,
/INDS/SEA/INDUST9937,38387,
/INDS/1722/YORKPR7507,38343,
/TISH/BEV/BLUEBO8538,38343,
/INDS/DC7/DMCINC8900,38328,
/CARR/SFL/THECHI6988,38257,
/INDS/DIV/BERGER6283,38247,
/INDS/PHI/PROPER3028,38235,
/HUGO/KEAR/UNIONP4565,38225,
/CARR/745/RICHAR3470,38207,
/YO/CH/MARSHA4546,38199,
/TISH/1230/CHEERF4681,38185,
/CARR/1455/INTERN1063,38118,
/JLL/CHI/LIONSP7306,38113,
/INDS/SH/BESTBU7654,38103,
/INDS/GLEN/JENNIF5248,38102,
/INDS/WM/COLONN4272,38101,
/INDS/FSQ/THEJEN0959,38097,
/SER/NYC2/SEREND7918,38089,
/INDS/6060/CRISPY1355,38067,
/SER/MAD/APTIVA2726,38021,
/INDS/GLEN/PERFIT6683,37985,
/EOO/AVI/QUICKA2627,37962,
/INDS/FSQ/LUXEAN2294,37943,
/SER/KAN/ECHELO8248,37935,
/INDS/PAS/ERNIEV7977,37928,
/INDS/BOST/RHINOH1266,37901,
/COVE/AL/ROKKAR1831,37895,
/INDS/TOR/CPA7141096,37874,
/INDS/KC/CURTWH1940,37853,
/INDS/GLEN/ALEONC1746,37847,
/INDS/909/RIGHTA0523,37786,
/INDS/6060/MATEFE9257,37774,
/INDS/BET2/MANAGE5161,37727,
/INDS/NYC8/INFINI8521,37704,
/SER/MCK/SEREND2575,37685,
/INDS/SD/CLEANT6448,37647,
/CARR/ELW/WEALTH3426,37629,
/INDS/32/MANAGE5117,37629,
/INDS/DC6/ASIANA1063,37522,
/INDS/CAM/ABLYRE2489,37481,
/INDS/6060/WALLA78566,37441,
/INDS/DC7/BARRIE7720,37383,
/CARR/LIB/MATTHE2703,37376,
/TW/VB/TWAYNE8773,37369,
/INDS/DC4/CANMAN3660,37349,
/CC/NCE/ESRARR7046,37308,
/VX/HOLY/JPMORG9431,37303,
/CARR/MAM/ROBERT8135,37282,
/INDS/KC/FREEFR3872,37216,
/VX/SA/VENTUR3817,37214,
/HUGO/KEAR/ARTEXE2571,37199,
/INDS/CHI2/LGSFUT9231,37197,
/MAY/WAU/KNOTMA9933,37195,
/VX/ARL/KALMAN0083,37194,
/INDS/WM/MAXIMC9788,37176,
/INDS/BOST/MENTIO8694,37158,
/VX/ARL/PETERM1539,37066,
/INDS/1801/LAMPAR4468,37053,
/INDS/WM/WIZARD1884,37044,
/INDS/IRV2/EIPIIN1012,37017,
/INDS/SLC2/TRYMAT2037,36990,
/INDS/DC3/CENTER8752,36948,
/INDS/MIN1/THELAC5431,36934,
/INDS/PAS/WORKCO2965,36846,
/DD/WB/ASCEND5238,36845,
/INDS/MAN/PRIMEF4515,36839,
/INDS/ARL2/LYONPA0086,36836,
/INDS/BK2/JOSHUA6222,36801,
/INDS/CHI3/ZOEWEL5169,36797,
